Date,District,Confirmed,Recovered,Deceased
14-Dec-20,Idukki,13957,10846,14
14-Dec-20,Kannur,35768,32379,179
14-Dec-20,Kasaragod,23018,21297,80
14-Dec-20,Kollam,52044,48874,193
14-Dec-20,Kottayam,41880,36360,129
14-Dec-20,Kozhikode,76694,70785,243
14-Dec-20,Malappuram,82109,75333,281
14-Dec-20,Palakkad,42946,38146,104
14-Dec-20,Pathanamthitta,23625,20597,30
14-Dec-20,Thiruvananthapuram,76396,72704,590
14-Dec-20,Thrissur,65882,59833,295
14-Dec-20,Wayanad,13427,11306,36
15-Dec-20,Alappuzha,51966,48354,204
15-Dec-20,Ernakulam,73265,65435,272
15-Dec-20,Idukki,14061,10918,14
15-Dec-20,Kannur,35917,32494,180
15-Dec-20,Kasaragod,23038,21339,80
15-Dec-20,Kollam,52463,49737,198
15-Dec-20,Kottayam,42638,36800,129
15-Dec-20,Kozhikode,76970,71272,248
15-Dec-20,Malappuram,82486,76047,286
15-Dec-20,Palakkad,43295,38484,105
15-Dec-20,Pathanamthitta,24029,20785,31
15-Dec-20,Thiruvananthapuram,76826,72994,597
15-Dec-20,Thrissur,66594,60539,300
15-Dec-20,Wayanad,13708,11468,37
16-Dec-20,Alappuzha,52407,48720,208
16-Dec-20,Ernakulam,74224,66155,273
16-Dec-20,Idukki,14247,11234,14
16-Dec-20,Kannur,36167,32594,180
16-Dec-20,Kasaragod,23098,21468,81
16-Dec-20,Kollam,52970,50112,199
16-Dec-20,Kottayam,43206,37209,129
16-Dec-20,Kozhikode,77612,72060,250
16-Dec-20,Malappuram,82923,76990,293
16-Dec-20,Palakkad,43696,38815,106
16-Dec-20,Pathanamthitta,24472,21011,34
16-Dec-20,Thiruvananthapuram,77171,73314,601
16-Dec-20,Thrissur,67179,61089,302
16-Dec-20,Wayanad,14069,11623,38
17-Dec-20,Alappuzha,52737,49204,212
17-Dec-20,Ernakulam,74705,66720,275
17-Dec-20,Idukki,14490,11332,15
17-Dec-20,Kannur,36433,32695,181
17-Dec-20,Kasaragod,23190,21521,81
17-Dec-20,Kollam,53316,50530,202
17-Dec-20,Kottayam,43711,37785,130
17-Dec-20,Kozhikode,78197,72840,254
17-Dec-20,Malappuram,83438,77510,296
17-Dec-20,Palakkad,44002,39092,106
17-Dec-20,Pathanamthitta,24904,21195,41
17-Dec-20,Thiruvananthapuram,77442,73579,602
17-Dec-20,Thrissur,67636,61529,302
17-Dec-20,Wayanad,14209,11832,38
18-Dec-20,Alappuzha,53061,49415,213
18-Dec-20,Ernakulam,75283,67224,277
18-Dec-20,Idukki,14603,11466,15
18-Dec-20,Kannur,36731,33044,182
18-Dec-20,Kasaragod,23268,21596,82
18-Dec-20,Kollam,53757,50813,202
18-Dec-20,Kottayam,44249,38248,130
18-Dec-20,Kozhikode,78871,73421,259
18-Dec-20,Malappuram,83923,78174,301
18-Dec-20,Palakkad,44367,39297,106
18-Dec-20,Pathanamthitta,25308,21385,41
18-Dec-20,Thiruvananthapuram,77751,73852,607
18-Dec-20,Thrissur,68266,62106,303
18-Dec-20,Wayanad,14428,12024,40
19-Dec-20,Alappuzha,53526,49677,219
19-Dec-20,Ernakulam,76109,67830,279
19-Dec-20,Idukki,14774,11559,15
19-Dec-20,Kannur,36999,33374,186
19-Dec-20,Kasaragod,23387,21664,82
19-Dec-20,Kollam,54166,51122,203
19-Dec-20,Kottayam,44827,38710,132
19-Dec-20,Kozhikode,79648,74039,261
19-Dec-20,Malappuram,84580,78838,301
19-Dec-20,Palakkad,44757,39535,112
19-Dec-20,Pathanamthitta,25683,21570,42
19-Dec-20,Thiruvananthapuram,78114,74167,611
19-Dec-20,Thrissur,68922,62548,303
19-Dec-20,Wayanad,14667,12181,41
20-Dec-20,Alappuzha,53780,50110,222
20-Dec-20,Ernakulam,76700,68329,282
20-Dec-20,Idukki,14999,11656,15
20-Dec-20,Kannur,37291,33538,186
20-Dec-20,Kasaragod,23481,21701,82
20-Dec-20,Kollam,54650,51420,203
20-Dec-20,Kottayam,45732,39125,134
20-Dec-20,Kozhikode,80298,74680,267
20-Dec-20,Malappuram,85242,79522,304
20-Dec-20,Palakkad,45004,39802,116
20-Dec-20,Pathanamthitta,26043,21752,43
20-Dec-20,Thiruvananthapuram,78447,74482,614
20-Dec-20,Thrissur,69330,62827,307
20-Dec-20,Wayanad,14873,12341,42
21-Dec-20,Alappuzha,54022,50312,224
21-Dec-20,Ernakulam,77077,68805,291
21-Dec-20,Idukki,15054,11691,15
21-Dec-20,Kannur,37450,33842,186
21-Dec-20,Kasaragod,23524,21732,82
21-Dec-20,Kollam,54884,51753,205
21-Dec-20,Kottayam,45949,39636,136
21-Dec-20,Kozhikode,80805,75175,269
21-Dec-20,Malappuram,85868,80216,305
21-Dec-20,Palakkad,45309,40028,117
21-Dec-20,Pathanamthitta,26155,22002,43
21-Dec-20,Thiruvananthapuram,78669,74709,619
21-Dec-20,Thrissur,69589,63417,309
21-Dec-20,Wayanad,14938,12461,43
22-Dec-20,Alappuzha,54351,50524,227
22-Dec-20,Ernakulam,77763,69219,294
22-Dec-20,Idukki,15162,12108,15
22-Dec-20,Kannur,37752,34148,188
22-Dec-20,Kasaragod,23596,21831,82
22-Dec-20,Kollam,55382,52032,207
22-Dec-20,Kottayam,46709,40110,136
22-Dec-20,Kozhikode,81403,75685,269
22-Dec-20,Malappuram,86433,80925,313
22-Dec-20,Palakkad,45612,40293,118
22-Dec-20,Pathanamthitta,26701,22253,44
22-Dec-20,Thiruvananthapuram,79002,75029,622
22-Dec-20,Thrissur,70336,64023,310
22-Dec-20,Wayanad,15140,12656,46
23-Dec-20,Alappuzha,54782,50794,230
23-Dec-20,Ernakulam,78716,69928,295
23-Dec-20,Idukki,15404,12313,15
23-Dec-20,Kannur,37980,34299,188
23-Dec-20,Kasaragod,23664,21937,84
23-Dec-20,Kollam,55881,52218,210
23-Dec-20,Kottayam,47351,40640,137
23-Dec-20,Kozhikode,82008,76325,270
23-Dec-20,Malappuram,86933,81495,317
23-Dec-20,Palakkad,45979,40649,119
23-Dec-20,Pathanamthitta,27107,22454,45
23-Dec-20,Thiruvananthapuram,79406,75341,626
23-Dec-20,Thrissur,70900,64443,310
23-Dec-20,Wayanad,15400,12808,47
24-Dec-20,Alappuzha,55054,50996,231
24-Dec-20,Ernakulam,79260,70907,299
24-Dec-20,Idukki,15557,12554,16
24-Dec-20,Kannur,38243,34578,188
24-Dec-20,Kasaragod,23748,22030,84
24-Dec-20,Kollam,56436,52433,211
24-Dec-20,Kottayam,47849,41133,139
24-Dec-20,Kozhikode,82526,76924,274
24-Dec-20,Malappuram,87415,81914,318
24-Dec-20,Palakkad,46292,40921,119
24-Dec-20,Pathanamthitta,27512,22682,46
24-Dec-20,Thiruvananthapuram,79740,75651,629
24-Dec-20,Thrissur,71491,64735,313
24-Dec-20,Wayanad,15565,12987,48
25-Dec-20,Alappuzha,55411,51220,231
25-Dec-20,Ernakulam,79846,71508,299
25-Dec-20,Idukki,15771,12608,16
25-Dec-20,Kannur,38509,34830,191
25-Dec-20,Kasaragod,23804,22079,84
25-Dec-20,Kollam,56930,52651,211
25-Dec-20,Kottayam,48448,41618,139
25-Dec-20,Kozhikode,83114,77401,279
25-Dec-20,Malappuram,87881,82422,320
25-Dec-20,Palakkad,46595,41121,119
25-Dec-20,Pathanamthitta,28055,22922,47
25-Dec-20,Thiruvananthapuram,80032,76059,634
25-Dec-20,Thrissur,71865,65329,313
25-Dec-20,Wayanad,15824,13183,48
26-Dec-20,Alappuzha,55670,51576,233
26-Dec-20,Ernakulam,80249,71940,302
26-Dec-20,Idukki,15838,12662,16
26-Dec-20,Kannur,38629,35039,191
26-Dec-20,Kasaragod,23856,22098,84
26-Dec-20,Kollam,57291,52843,213
26-Dec-20,Kottayam,48698,42031,141
26-Dec-20,Kozhikode,83636,77757,281
26-Dec-20,Malappuram,88394,82887,324
26-Dec-20,Palakkad,46751,41418,119
26-Dec-20,Pathanamthitta,28232,23190,48
26-Dec-20,Thiruvananthapuram,80234,76280,639
26-Dec-20,Thrissur,72242,65720,313
26-Dec-20,Wayanad,15892,13292,48
27-Dec-20,Alappuzha,55901,51784,235
27-Dec-20,Ernakulam,80854,72390,305
27-Dec-20,Idukki,15919,12740,16
27-Dec-20,Kannur,38918,35197,194
27-Dec-20,Kasaragod,23893,22151,84
27-Dec-20,Kollam,57792,53028,213
27-Dec-20,Kottayam,49207,42270,143
27-Dec-20,Kozhikode,84215,78204,286
27-Dec-20,Malappuram,88911,83390,328
27-Dec-20,Palakkad,46981,41745,119
27-Dec-20,Pathanamthitta,28621,23338,49
27-Dec-20,Thiruvananthapuram,80556,76528,642
27-Dec-20,Thrissur,72626,65977,314
27-Dec-20,Wayanad,16123,13454,49
28-Dec-20,Alappuzha,56089,51987,235
28-Dec-20,Ernakulam,81194,72926,306
28-Dec-20,Idukki,16038,12789,16
28-Dec-20,Kannur,39021,35373,196
28-Dec-20,Kasaragod,23930,22187,85
28-Dec-20,Kollam,57966,53339,213
28-Dec-20,Kottayam,49448,42571,143
28-Dec-20,Kozhikode,84614,78621,287
28-Dec-20,Malappuram,89415,84019,330
28-Dec-20,Palakkad,47190,42046,121
28-Dec-20,Pathanamthitta,28712,23541,49
28-Dec-20,Thiruvananthapuram,80744,76790,647
28-Dec-20,Thrissur,72920,66653,314
28-Dec-20,Wayanad,16283,13526,49
29-Dec-20,Alappuzha,56441,52224,235
29-Dec-20,Ernakulam,81928,73303,306
29-Dec-20,Idukki,16138,13092,16
29-Dec-20,Kannur,39251,35576,198
29-Dec-20,Kasaragod,23989,22224,85
29-Dec-20,Kollam,58403,53687,214
29-Dec-20,Kottayam,50225,43152,145
29-Dec-20,Kozhikode,85121,79266,288
29-Dec-20,Malappuram,90025,84494,336
29-Dec-20,Palakkad,47439,42425,124
29-Dec-20,Pathanamthitta,29273,23783,49
29-Dec-20,Thiruvananthapuram,81158,77165,649
29-Dec-20,Thrissur,73569,67257,321
29-Dec-20,Wayanad,16491,13749,49
30-Dec-20,Alappuzha,56904,52703,239
30-Dec-20,Ernakulam,82934,74083,307
30-Dec-20,Idukki,16342,13314,17
30-Dec-20,Kannur,39493,35777,199
30-Dec-20,Kasaragod,24064,22380,85
30-Dec-20,Kollam,59005,54076,216
30-Dec-20,Kottayam,50767,43669,149
30-Dec-20,Kozhikode,85759,79984,292
30-Dec-20,Malappuram,90432,85103,338
30-Dec-20,Palakkad,47777,42758,126
30-Dec-20,Pathanamthitta,29987,24026,52
30-Dec-20,Thiruvananthapuram,81478,77557,652
30-Dec-20,Thrissur,74019,67708,322
30-Dec-20,Wayanad,16758,13966,49
31-Dec-20,Alappuzha,57329,53219,240
31-Dec-20,Ernakulam,83508,74596,309
31-Dec-20,Idukki,16532,13519,19
31-Dec-20,Kannur,39795,35999,201
31-Dec-20,Kasaragod,24160,22442,85
31-Dec-20,Kollam,59407,54418,217
31-Dec-20,Kottayam,51248,44053,149
31-Dec-20,Kozhikode,86279,80698,293
31-Dec-20,Malappuram,90820,85650,342
31-Dec-20,Palakkad,48002,42987,132
31-Dec-20,Pathanamthitta,30499,24447,56
31-Dec-20,Thiruvananthapuram,81898,77890,653
31-Dec-20,Thrissur,74534,68298,327
31-Dec-20,Wayanad,16923,14264,50
01-Jan-21,Alappuzha,57693,53612,241
01-Jan-21,Ernakulam,84110,75190,316
01-Jan-21,Idukki,16639,13663,20
01-Jan-21,Kannur,40061,36212,203
01-Jan-21,Kasaragod,24240,22470,85
01-Jan-21,Kollam,59824,54781,219
01-Jan-21,Kottayam,51725,44533,152
01-Jan-21,Kozhikode,86731,81405,296
01-Jan-21,Malappuram,91331,86130,344
01-Jan-21,Palakkad,48228,43233,132
01-Jan-21,Pathanamthitta,30992,24702,56
01-Jan-21,Thiruvananthapuram,82284,78247,655
01-Jan-21,Thrissur,74970,68935,327
01-Jan-21,Wayanad,17097,14478,50
02-Jan-21,Alappuzha,58075,53958,243
02-Jan-21,Ernakulam,84853,75742,318
02-Jan-21,Idukki,16862,13816,20
02-Jan-21,Kannur,40258,36431,203
02-Jan-21,Kasaragod,24323,22531,86
02-Jan-21,Kollam,60208,55142,220
02-Jan-21,Kottayam,52265,45426,152
02-Jan-21,Kozhikode,87327,81850,297
02-Jan-21,Malappuram,91911,86587,346
02-Jan-21,Palakkad,48468,43507,134
02-Jan-21,Pathanamthitta,31444,24975,59
02-Jan-21,Thiruvananthapuram,82574,78602,657
02-Jan-21,Thrissur,75384,69353,331
02-Jan-21,Wayanad,17301,14656,51
03-Jan-21,Alappuzha,58345,54181,244
03-Jan-21,Ernakulam,85581,76244,322
03-Jan-21,Idukki,17115,13994,21
03-Jan-21,Kannur,40437,36789,206
03-Jan-21,Kasaragod,24364,22564,86
03-Jan-21,Kollam,60535,55565,220
03-Jan-21,Kottayam,52673,45925,155
03-Jan-21,Kozhikode,87838,82433,302
03-Jan-21,Malappuram,92433,87283,348
03-Jan-21,Palakkad,48686,43813,134
03-Jan-21,Pathanamthitta,31829,25174,59
03-Jan-21,Thiruvananthapuram,82856,78866,659
03-Jan-21,Thrissur,75712,69630,335
03-Jan-21,Wayanad,17449,14783,51
04-Jan-21,Alappuzha,58575,54421,246
04-Jan-21,Ernakulam,85963,76993,325
04-Jan-21,Idukki,17204,14022,21
04-Jan-21,Kannur,40570,37035,208
04-Jan-21,Kasaragod,24391,22721,88
04-Jan-21,Kollam,60718,55838,222
04-Jan-21,Kottayam,52936,46725,155
04-Jan-21,Kozhikode,88319,82806,303
04-Jan-21,Malappuram,92839,87805,350
04-Jan-21,Palakkad,48821,44071,135
04-Jan-21,Pathanamthitta,31939,25574,59
04-Jan-21,Thiruvananthapuram,83078,79137,661
04-Jan-21,Thrissur,75993,70307,337
04-Jan-21,Wayanad,17528,14934,51
05-Jan-21,Alappuzha,58966,54725,246
05-Jan-21,Ernakulam,86682,77394,329
05-Jan-21,Idukki,17335,14162,22
05-Jan-21,Kannur,40822,37376,209
05-Jan-21,Kasaragod,24449,22764,88
05-Jan-21,Kollam,61153,56121,225
05-Jan-21,Kottayam,53651,47432,157
05-Jan-21,Kozhikode,88745,83461,304
05-Jan-21,Malappuram,93224,88300,350
05-Jan-21,Palakkad,49080,44322,135
05-Jan-21,Pathanamthitta,32604,25901,62
05-Jan-21,Thiruvananthapuram,83466,79421,666
05-Jan-21,Thrissur,76609,70827,338
05-Jan-21,Wayanad,17703,15105,54
06-Jan-21,Alappuzha,59412,55104,248
06-Jan-21,Ernakulam,87750,78340,331
06-Jan-21,Idukki,17606,14287,23
06-Jan-21,Kannur,41041,37636,211
06-Jan-21,Kasaragod,24526,22804,88
06-Jan-21,Kollam,61701,56406,226
06-Jan-21,Kottayam,54206,48168,157
06-Jan-21,Kozhikode,89474,84046,308
06-Jan-21,Malappuram,93656,88721,353
06-Jan-21,Palakkad,49335,44475,139
06-Jan-21,Pathanamthitta,33270,26074,63
06-Jan-21,Thiruvananthapuram,83882,79776,669
06-Jan-21,Thrissur,77111,71369,339
06-Jan-21,Wayanad,17913,15215,55
07-Jan-21,Alappuzha,59844,55589,250
07-Jan-21,Ernakulam,88413,79442,334
07-Jan-21,Idukki,17889,14352,23
07-Jan-21,Kannur,41192,38094,215
07-Jan-21,Kasaragod,24612,22905,88
07-Jan-21,Kollam,61994,56676,229
07-Jan-21,Kottayam,54721,48517,157
07-Jan-21,Kozhikode,89954,84563,309
07-Jan-21,Malappuram,94091,89266,355
07-Jan-21,Palakkad,49574,44685,139
07-Jan-21,Pathanamthitta,33784,26619,64
07-Jan-21,Thiruvananthapuram,84166,80116,676
07-Jan-21,Thrissur,77543,71764,341
07-Jan-21,Wayanad,18157,15471,55
08-Jan-21,Alappuzha,60185,55955,250
08-Jan-21,Ernakulam,89121,80128,337
08-Jan-21,Idukki,18190,14451,24
08-Jan-21,Kannur,41441,38412,215
08-Jan-21,Kasaragod,24677,23016,88
08-Jan-21,Kollam,62371,56999,230
08-Jan-21,Kottayam,55183,49062,160
08-Jan-21,Kozhikode,90423,85137,312
08-Jan-21,Malappuram,94510,89835,357
08-Jan-21,Palakkad,49841,44892,144
08-Jan-21,Pathanamthitta,34217,27347,64
08-Jan-21,Thiruvananthapuram,84479,80423,677
08-Jan-21,Thrissur,78043,72130,345
08-Jan-21,Wayanad,18395,15597,55
09-Jan-21,Alappuzha,60503,56257,254
09-Jan-21,Ernakulam,90014,80889,341
09-Jan-21,Idukki,18412,14521,24
09-Jan-21,Kannur,41623,38632,216
09-Jan-21,Kasaragod,24770,23076,88
09-Jan-21,Kollam,62848,57683,231
09-Jan-21,Kottayam,55757,49982,162
09-Jan-21,Kozhikode,91022,85699,317
09-Jan-21,Malappuram,95033,90313,357
09-Jan-21,Palakkad,50058,45071,147
09-Jan-21,Pathanamthitta,34687,27641,64
09-Jan-21,Thiruvananthapuram,84823,80775,679
09-Jan-21,Thrissur,78446,72533,345
09-Jan-21,Wayanad,18608,15736,55
10-Jan-21,Alappuzha,60768,56475,258
10-Jan-21,Ernakulam,90664,81607,342
10-Jan-21,Idukki,18621,14721,25
10-Jan-21,Kannur,41885,38874,218
10-Jan-21,Kasaragod,24813,23134,89
10-Jan-21,Kollam,63202,57912,232
10-Jan-21,Kottayam,56102,50452,165
10-Jan-21,Kozhikode,91580,86210,320
10-Jan-21,Malappuram,95474,90824,360
10-Jan-21,Palakkad,50233,45320,148
10-Jan-21,Pathanamthitta,35134,27968,64
10-Jan-21,Thiruvananthapuram,85111,81170,680
10-Jan-21,Thrissur,78781,72836,347
10-Jan-21,Wayanad,18781,15964,55
11-Jan-21,Alappuzha,60954,56916,259
11-Jan-21,Ernakulam,91107,82092,346
11-Jan-21,Idukki,18762,14767,25
11-Jan-21,Kannur,42045,39101,220
11-Jan-21,Kasaragod,24861,23213,89
11-Jan-21,Kollam,63438,58211,233
11-Jan-21,Kottayam,56423,50645,165
11-Jan-21,Kozhikode,91994,86614,325
11-Jan-21,Malappuram,95862,91281,360
11-Jan-21,Palakkad,50409,45521,151
11-Jan-21,Pathanamthitta,35265,28249,65
11-Jan-21,Thiruvananthapuram,85333,81382,681
11-Jan-21,Thrissur,78949,73399,349
11-Jan-21,Wayanad,18857,15998,55
12-Jan-21,Alappuzha,61303,57091,263
12-Jan-21,Ernakulam,91920,82608,347
12-Jan-21,Idukki,18935,14841,25
12-Jan-21,Kannur,42318,39302,220
12-Jan-21,Kasaragod,24919,23281,90
12-Jan-21,Kollam,63885,58488,237
12-Jan-21,Kottayam,57132,51495,166
12-Jan-21,Kozhikode,92560,87039,331
12-Jan-21,Malappuram,96262,91578,362
12-Jan-21,Palakkad,50610,45748,152
12-Jan-21,Pathanamthitta,35747,28569,65
12-Jan-21,Thiruvananthapuram,85683,81680,683
12-Jan-21,Thrissur,79428,73831,351
12-Jan-21,Wayanad,19064,16108,56
13-Jan-21,Alappuzha,61735,57578,265
13-Jan-21,Ernakulam,92918,83514,352
13-Jan-21,Idukki,19219,14892,26
13-Jan-21,Kannur,42577,39603,223
13-Jan-21,Kasaragod,25011,23316,90
13-Jan-21,Kollam,64413,58718,237
13-Jan-21,Kottayam,57721,52043,167
13-Jan-21,Kozhikode,93229,87612,336
13-Jan-21,Malappuram,96671,92025,363
13-Jan-21,Palakkad,50835,45960,152
13-Jan-21,Pathanamthitta,36195,28905,66
13-Jan-21,Thiruvananthapuram,86069,82015,685
13-Jan-21,Thrissur,79865,74349,354
13-Jan-21,Wayanad,19312,16287,58
14-Jan-21,Alappuzha,62082,58063,269
14-Jan-21,Ernakulam,93577,84113,353
14-Jan-21,Idukki,19421,14933,27
14-Jan-21,Kannur,42812,39798,224
14-Jan-21,Kasaragod,25083,23384,90
14-Jan-21,Kollam,64876,58981,240
14-Jan-21,Kottayam,58180,52472,168
14-Jan-21,Kozhikode,93811,88094,337
14-Jan-21,Malappuram,97383,92420,365
14-Jan-21,Palakkad,51045,46154,153
14-Jan-21,Pathanamthitta,36774,29222,67
14-Jan-21,Thiruvananthapuram,86364,82311,688
14-Jan-21,Thrissur,80311,74751,354
14-Jan-21,Wayanad,19541,16458,58
15-Jan-21,Alappuzha,62435,58297,271
15-Jan-21,Ernakulam,94376,84650,356
15-Jan-21,Idukki,19711,15006,27
15-Jan-21,Kannur,43031,39924,225
15-Jan-21,Kasaragod,25180,23496,91
15-Jan-21,Kollam,65344,59218,242
15-Jan-21,Kottayam,58747,53046,169
15-Jan-21,Kozhikode,94471,88612,341
15-Jan-21,Malappuram,97861,93119,367
15-Jan-21,Palakkad,51254,46287,153
15-Jan-21,Pathanamthitta,37217,29627,67
15-Jan-21,Thiruvananthapuram,86665,82632,693
15-Jan-21,Thrissur,80810,75177,356
15-Jan-21,Wayanad,19782,16666,58
16-Jan-21,Alappuzha,62790,58739,274
16-Jan-21,Ernakulam,95422,85496,359
16-Jan-21,Idukki,19892,15307,27
16-Jan-21,Kannur,43238,40131,230
16-Jan-21,Kasaragod,25272,23553,91
16-Jan-21,Kollam,65789,59391,242
16-Jan-21,Kottayam,59299,53632,171
16-Jan-21,Kozhikode,95193,89173,347
16-Jan-21,Malappuram,98350,93575,367
16-Jan-21,Palakkad,51602,46505,154
16-Jan-21,Pathanamthitta,37704,29883,69
16-Jan-21,Thiruvananthapuram,87042,82993,696
16-Jan-21,Thrissur,81231,75544,357
16-Jan-21,Wayanad,20020,16846,59
17-Jan-21,Alappuzha,63092,59251,276
17-Jan-21,Ernakulam,96189,85923,359
17-Jan-21,Idukki,20129,15390,29
17-Jan-21,Kannur,43477,40249,231
17-Jan-21,Kasaragod,25351,23605,91
17-Jan-21,Kollam,66228,59567,245
17-Jan-21,Kottayam,59698,53999,172
17-Jan-21,Kozhikode,95870,89630,349
17-Jan-21,Malappuram,98829,94090,367
17-Jan-21,Palakkad,51778,46726,154
17-Jan-21,Pathanamthitta,38131,30320,74
17-Jan-21,Thiruvananthapuram,87338,83424,698
17-Jan-21,Thrissur,81493,75977,359
17-Jan-21,Wayanad,20246,17025,60
18-Jan-21,Alappuzha,63271,59810,280
18-Jan-21,Ernakulam,96763,86441,359
18-Jan-21,Idukki,20307,15439,29
18-Jan-21,Kannur,43664,40416,231
18-Jan-21,Kasaragod,25386,23622,91
18-Jan-21,Kollam,66550,59834,247
18-Jan-21,Kottayam,60006,54108,173
18-Jan-21,Kozhikode,96255,89980,352
18-Jan-21,Malappuram,99186,94578,369
18-Jan-21,Palakkad,51930,46912,155
18-Jan-21,Pathanamthitta,38254,30653,76
18-Jan-21,Thiruvananthapuram,87634,83642,698
18-Jan-21,Thrissur,81675,76582,360
18-Jan-21,Wayanad,20314,17080,61
19-Jan-21,Alappuzha,63746,60013,280
19-Jan-21,Ernakulam,97782,86904,360
19-Jan-21,Idukki,20437,15496,29
19-Jan-21,Kannur,43965,40591,235
19-Jan-21,Kasaragod,25449,23693,92
19-Jan-21,Kollam,67141,60110,251
19-Jan-21,Kottayam,60680,54234,173
19-Jan-21,Kozhikode,96736,90440,355
19-Jan-21,Malappuram,99695,94945,371
19-Jan-21,Palakkad,52172,47110,155
19-Jan-21,Pathanamthitta,38766,31687,76
19-Jan-21,Thiruvananthapuram,88038,83983,702
19-Jan-21,Thrissur,82215,76911,365
19-Jan-21,Wayanad,20559,17276,63
20-Jan-21,Alappuzha,64168,60277,283
20-Jan-21,Ernakulam,98813,87707,362
20-Jan-21,Idukki,20773,15573,29
20-Jan-21,Kannur,44246,40833,237
20-Jan-21,Kasaragod,25513,23755,92
20-Jan-21,Kollam,67780,62413,251
20-Jan-21,Kottayam,61384,54548,174
20-Jan-21,Kozhikode,97506,90950,358
20-Jan-21,Malappuram,100232,95485,374
20-Jan-21,Palakkad,52409,47309,155
20-Jan-21,Pathanamthitta,39420,32728,76
20-Jan-21,Thiruvananthapuram,88415,84358,706
20-Jan-21,Thrissur,82656,77353,365
20-Jan-21,Wayanad,20881,17468,63
21-Jan-21,Alappuzha,64583,60675,285
21-Jan-21,Ernakulam,99584,88420,365
21-Jan-21,Idukki,21075,15702,29
21-Jan-21,Kannur,44545,41053,240
21-Jan-21,Kasaragod,25600,23816,93
21-Jan-21,Kollam,68408,63436,253
21-Jan-21,Kottayam,62031,55245,175
21-Jan-21,Kozhikode,98085,91475,361
21-Jan-21,Malappuram,100889,96057,375
21-Jan-21,Palakkad,52650,47432,155
21-Jan-21,Pathanamthitta,39954,33526,76
21-Jan-21,Thiruvananthapuram,88883,84691,707
21-Jan-21,Thrissur,83124,77755,369
21-Jan-21,Wayanad,21119,17703,63
22-Jan-21,Alappuzha,64992,61062,286
22-Jan-21,Ernakulam,100602,89425,365
22-Jan-21,Idukki,21321,16154,29
22-Jan-21,Kannur,44857,41219,240
22-Jan-21,Kasaragod,25667,23877,93
22-Jan-21,Kollam,68981,63726,253
22-Jan-21,Kottayam,62612,56145,176
22-Jan-21,Kozhikode,98825,92086,366
22-Jan-21,Malappuram,101471,96659,377
22-Jan-21,Palakkad,52934,47573,156
22-Jan-21,Pathanamthitta,40578,34121,76
22-Jan-21,Thiruvananthapuram,89398,84963,714
22-Jan-21,Thrissur,83671,78218,371
22-Jan-21,Wayanad,21374,17866,63
23-Jan-21,Alappuzha,65466,61452,287
23-Jan-21,Ernakulam,101685,90463,367
23-Jan-21,Idukki,21577,16482,30
23-Jan-21,Kannur,45178,41445,241
23-Jan-21,Kasaragod,25754,23983,93
23-Jan-21,Kollam,69665,63921,253
23-Jan-21,Kottayam,63314,56548,176
23-Jan-21,Kozhikode,99639,92620,367
23-Jan-21,Malappuram,102006,97234,378
23-Jan-21,Palakkad,53168,47751,165
23-Jan-21,Pathanamthitta,41135,34449,78
23-Jan-21,Thiruvananthapuram,89920,85391,715
23-Jan-21,Thrissur,84072,78630,373
23-Jan-21,Wayanad,21664,18008,65
24-Jan-21,Alappuzha,65750,61847,289
24-Jan-21,Ernakulam,102507,91508,368
24-Jan-21,Idukki,21897,16807,31
24-Jan-21,Kannur,45540,41785,242
24-Jan-21,Kasaragod,25878,24033,93
24-Jan-21,Kollam,70208,64059,253
24-Jan-21,Kottayam,63936,56868,177
24-Jan-21,Kozhikode,100402,93213,368
24-Jan-21,Malappuram,102409,97804,379
24-Jan-21,Palakkad,53376,48019,165
24-Jan-21,Pathanamthitta,41593,34673,80
24-Jan-21,Thiruvananthapuram,90319,85736,720
24-Jan-21,Thrissur,84508,79013,377
24-Jan-21,Wayanad,21956,18185,66
25-Jan-21,Alappuzha,66021,62334,292
25-Jan-21,Ernakulam,102994,92124,373
25-Jan-21,Idukki,22014,17164,31
25-Jan-21,Kannur,45655,41976,243
25-Jan-21,Kasaragod,25920,24077,94
25-Jan-21,Kollam,70607,65873,253
25-Jan-21,Kottayam,64247,57307,177
25-Jan-21,Kozhikode,100841,93603,368
25-Jan-21,Malappuram,102629,98187,382
25-Jan-21,Palakkad,53538,48164,165
25-Jan-21,Pathanamthitta,41710,34926,82
25-Jan-21,Thiruvananthapuram,90632,85938,721
25-Jan-21,Thrissur,84809,79235,377
25-Jan-21,Wayanad,22023,18248,67
26-Jan-21,Alappuzha,66502,62560,293
26-Jan-21,Ernakulam,103860,93005,380
26-Jan-21,Idukki,22198,17318,31
26-Jan-21,Kannur,45960,42115,244
26-Jan-21,Kasaragod,26005,24222,94
26-Jan-21,Kollam,71204,66206,255
26-Jan-21,Kottayam,64885,57871,177
26-Jan-21,Kozhikode,101307,94078,371
26-Jan-21,Malappuram,103140,98448,383
26-Jan-21,Palakkad,53797,48349,165
26-Jan-21,Pathanamthitta,42262,35732,82
26-Jan-21,Thiruvananthapuram,91157,86310,723
26-Jan-21,Thrissur,85388,79720,379
26-Jan-21,Wayanad,22268,18512,67
27-Jan-21,Alappuzha,66862,62859,298
27-Jan-21,Ernakulam,104739,93744,381
27-Jan-21,Idukki,22503,17695,32
